"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1785270951460098162","Tue Apr 30 11:33:20 +0000 2024","0","Tapi ngomong-ngomong gimana pertandingan semalam menurut Kawan Puan? #CeritaParapuan #Parapuan #KamuDidengar #PerempuanMemilih #PerempuanIndonesia #PerempuanHebat #TipePerempuan #TimnasIndonesia #PialaAsiau23 #Timnas #SepakBola #SepakBolaIndonesia #indonesiavsuzbekistan","1785271212085805366","","Cerita_Parapuan","in","","0","0","0","https://twitter.com/Cerita_Parapuan/status/1785271212085805366","1349286188402712576","Cerita_Parapuan"
"1785268170875711905","Tue Apr 30 11:21:15 +0000 2024","0","Harusnya ikutan sok sok sering jatuh juga lah mereka sering jatuh sendiri pemain Indo mestinya ikutan sering jatuh. Bola itu bukan soal skill kemampuan dan kepintaran tetapi tentang sebanyak apa pengecohan kepada lawan. #indonesiavsuzbekistan","1785268170875711905","","","in","Bandung ","0","0","0","https://twitter.com/renaerlianisyah/status/1785268170875711905","135391893","renaerlianisyah"
"1785268713362747580","Tue Apr 30 11:23:24 +0000 2024","0","Wasitnya kayak tukang parkir #indonesiavsuzbekistan #AsianCupU23","1785268713362747580","","","in","","0","0","0","https://twitter.com/ZulidarRizka/status/1785268713362747580","1296394153996083201","ZulidarRizka"
"1785269955820454323","Tue Apr 30 11:28:20 +0000 2024","0","Hhmm double kill untuk hari ini #indonesiavsuzbekistan","1785269955820454323","","","in","","0","0","0","https://twitter.com/ZulidarRizka/status/1785269955820454323","1296394153996083201","ZulidarRizka"
"1785255468463767957","Tue Apr 30 10:30:46 +0000 2024","1","Nemu stts we aa teman... Bikin gemes wasit² pertandingan #indonesiavsuzbekistan https://t.co/XZnKtNKax8","1785255468463767957","https://pbs.twimg.com/media/GMaAW-fbgAA_hdu.jpg","","in","Malang, Jawa Timur","0","0","0","https://twitter.com/agus_mn12/status/1785255468463767957","2553942204","agus_mn12"
"1785248718104740148","Tue Apr 30 10:03:57 +0000 2024","0","Kata Shin Tae-yong Usai Timnas U-23 Indonesia Kalah dari Uzbekistan baca selengkapnya di https://t.co/Bi8gjOGchA #timnasindonesia #pialaasia #aseancup #aseanafccup #shintaeyong #indonesiavsuzbekistan","1785248718104740148","","","in","Indonesia","0","0","0","https://twitter.com/KuBet_Indonesia/status/1785248718104740148","1742771543091073024","KuBet_Indonesia"
"1785247200190316792","Tue Apr 30 09:57:55 +0000 2024","0","Indonesia lolos ke final? Bandar: RUGI DONG! Wasit: AMAN BOSS. SY KONDISIKAN Dan begitulah pertandingan semalam berjalan #TimnasIndonesiaU23 #indonesiavsuzbekistan","1785247200190316792","","","in","San Siro, Milano","0","0","0","https://twitter.com/harrisrahmat/status/1785247200190316792","83807786","harrisrahmat"
"1785242112801521669","Tue Apr 30 09:37:42 +0000 2024","2","Kata Media Asing soal Kekalahan Indonesia dari Uzbekistan ~N #IndonesiaVSUzbekistan #MediaAsing #TimnasIndonesia https://t.co/ZLThsNVsUM","1785242112801521669","https://pbs.twimg.com/media/GMZ0JfUbkAEEC9a.jpg","","in","Jakarta","0","0","1","https://twitter.com/kompascom/status/1785242112801521669","23343960","kompascom"
"1785239289263263963","Tue Apr 30 09:28:19 +0000 2024","1","Shin Tae-Yong merasakan kerugian atas tidak imbangnya perlakuan wasit Shen Yinhao tersebut selama pertandingan semifinal Piala Asia U-23 #indonesiavsuzbekistan . Bagaimana menurutmu? https://t.co/qqatGsLFdj","1785239750213050644","https://pbs.twimg.com/media/GMZyB-fboAE5TXI.jpg","Forumterkiniid","in","","0","1","0","https://twitter.com/Forumterkiniid/status/1785239750213050644","1676121050499911686","Forumterkiniid"
"1785237657087561803","Tue Apr 30 09:20:00 +0000 2024","0","Ribuan suporter tertunduk lesu saat mengetahui Timnas Indonesia harus kalah melawan Uzbekistan pada senin malam. #IndonesiavsUzbekistan #PialaAsiaU23 #MedcomId https://t.co/k3I2f4SUbX","1785237657087561803","https://pbs.twimg.com/amplify_video_thumb/1785212575250268160/img/oK4yx8kooFlT4nUq.jpg","","in","Jakarta Capital Region, Indone","0","0","0","https://twitter.com/medcom_id/status/1785237657087561803","902837643024539651","medcom_id"
"1785237216710803755","Tue Apr 30 09:18:15 +0000 2024","0","Langkah skuad Garuda U23 terpaksa terhenti. Mereka kalah dengan skor 0-2 dari Uzbekistan. Kekalahan yang termaafkan. Begitu jika melihat perjuangan Tim Nasional Indonesia yang sejatinya adalah debutan turnamen bola sepak se Asia ini. #GarudaMuda #IndonesiaVsUzbekistan","1785237216710803755","","","in","DKI Jakarta","0","0","0","https://twitter.com/faktacom_/status/1785237216710803755","1664572693180747777","faktacom_"
"1785232636924866836","Tue Apr 30 09:00:03 +0000 2024","0","Nama selebgram Jerome Polin mendadak trending di media sosial usai kekalahan Timnas U-23 Indonesia melawan Uzbekistan dalam laga semifinal Piala Asia U-23. Jerome lantas menyampaikan permohonan maaf. #JeromePolin #IndonesiavsUzbekistan #MedcomId https://t.co/OSmWcWaHEg","1785232636924866836","","","in","Jakarta Capital Region, Indone","0","0","0","https://twitter.com/medcom_id/status/1785232636924866836","902837643024539651","medcom_id"
"1785226938015154402","Tue Apr 30 08:37:24 +0000 2024","2","Minimal kalo offside ada garis lahhh yg menunjukan kalo offside ini liga besar kok ada yah wasit se goblok ini #AFCU23アジアカップ #Uzbekistan #STYTerbaik #indoviral #indonesiavsuzbekistan https://t.co/buBEC2F4Ij","1785226938015154402","https://pbs.twimg.com/ext_tw_video_thumb/1785226860525424640/pu/img/9mJjhv5JEqHl6ZUn.jpg","","in","","0","0","0","https://twitter.com/kdynctt/status/1785226938015154402","3099468712","kdynctt"
"1785225915397800254","Tue Apr 30 08:33:20 +0000 2024","1","Polo Timnas Indonesia ready untuk kawan nobar mu Berminat bisa menghubungi Admin https://t.co/pYwyFIZ2Qp #sananta #AFCU23 #TimnasIndonesiaU23 #indonesiavsuzbekistan https://t.co/TdtVfvOYXi","1785225915397800254","https://pbs.twimg.com/media/GMZlf_ba4AA7Lt6.jpg","","in","","0","0","0","https://twitter.com/dhio_brian/status/1785225915397800254","1077909398356320258","dhio_brian"
"1785223355056226503","Tue Apr 30 08:23:10 +0000 2024","0","Timnas Indonesia U-23 kalah 0-2 dari Uzbekistan dalam laga semifinal Piala Asia U-23 yang digelar di Doha Qatar pada Senin 29 April 2024. #PresidenRI #Jokowi #Nobar #IndonesiaVsUzbekistan #KabinetIndonesiaMaju #Menteri #Semifinal #SepakBola #ShinTaeYong #ErickThohir #PSSI https://t.co/LPE8S3ctpX","1785223355056226503","https://pbs.twimg.com/ext_tw_video_thumb/1785222898355245056/pu/img/MAzrLTn2xOU0LPTi.jpg","","in","","0","0","0","https://twitter.com/finindonesia/status/1785223355056226503","998801336601788417","finindonesia"
"1785218426761531665","Tue Apr 30 08:03:35 +0000 2024","1","MODAL RECEH PUN WEDE CUY#PEPE4D #pepe4d #slotgacor #TimnasIndonesia #indonesiavsuzbekistan Link gacor ada di bawah https://t.co/MXv68ktvkc https://t.co/cgdmt8noQV","1785218426761531665","https://pbs.twimg.com/media/GMZeNsybsAAFW86.jpg","","in","Indonesia","0","0","0","https://twitter.com/Pepe4dmenang/status/1785218426761531665","1756301121994268672","Pepe4dmenang"
"1785217824509882424","Tue Apr 30 08:01:11 +0000 2024","0","Ditanya : HOW frustrating are you after tonight's defeat? Terjemahan nya : Gimana pesan kesan match malam ini? #AFCU23AsianCup #indonesiavsuzbekistan","1785217824509882424","","","in","Bekasi Timur, Indonesia","0","0","0","https://twitter.com/hilmyabdillah98/status/1785217824509882424","1237405415903723521","hilmyabdillah98"
"1785217695040086233","Tue Apr 30 08:00:40 +0000 2024","0","MODAL RECEH PUN WEDE CUY!! #TINDER88 #tinder88 #slotgacorhariini #slotgacor2024 #indonesiavsuzbekistan #indonesiaU23 Link Gacor ada di bawah https://t.co/FPgmyiLOny https://t.co/kr4lysQ75C","1785217695040086233","https://pbs.twimg.com/media/GMZdNFGbgAAsTGJ.jpg","","in","","0","0","0","https://twitter.com/tinderdelapan2/status/1785217695040086233","1756323828358086656","tinderdelapan2"
"1785217693647581659","Tue Apr 30 08:00:40 +0000 2024","1","terimakasih wasit :) _ tapi kami tidak buta. #catat . #Indonesia #indonesiavsuzbekistan #indonesiaU23 #AFCAsianCup2024 #indonesiaviral #AFCCheatingAgain #wasit #WasitJelek #wasittop #SHENYIHAO #shenyihao #AFCU23AsianCup https://t.co/FXbW8SbSzh","1785217693647581659","https://pbs.twimg.com/media/GMZdATia8AAIs9G.jpg","","in","Indonesia","0","0","3","https://twitter.com/ucl_terupdate/status/1785217693647581659","2344764464","ucl_terupdate"
"1784865447571075337","Tue Apr 30 07:57:04 +0000 2024","0","@ReezMuhammad @KAI121 Wasit ini apa ga tau....? Utang udah dibayar koq ga netral #indonesiavsuzbekistan gool Ferrari dianulir.. @afcasiancup https://t.co/X56cjaoLt7","1785216788625871089","https://pbs.twimg.com/media/GMZdNWwbIAAq8YI.jpg","ReezMuhammad","in","Tebet, Indonesia","0","0","0","https://twitter.com/sumpanto/status/1785216788625871089","1605195051084435457","sumpanto"
"1785216413063668063","Tue Apr 30 07:55:35 +0000 2024","1","#News #indonesiavsuzbekistan #pertandingantimnasindonesia Beredar Kabar Pertandingan Timnas Indonesia U23 vs Uzbekistan Akan Diulang Ini Faktanya: Beredar kabar pertandingan Timnas Indonesia U23 vs Uzbekistan akan diulang menyusul adanya indikasi https://t.co/eGDdHJ1SQh","1785216413063668063","","","in","Makassar, Indonesia","0","0","0","https://twitter.com/terkinidotid/status/1785216413063668063","123757780","terkinidotid"
"1784621451175473636","Tue Apr 30 07:32:29 +0000 2024","0","Apa Kata Penonton? Dari Nobar Semifinal AFC U23 2024 Indonesia VS Uzbekistan Senin 29 April 2024 #TimnasDay #AFCU23AsianCup #SemiFinal #indonesiavsuzbekistan https://t.co/CuA3HKjsFV","1785210602539155676","https://pbs.twimg.com/ext_tw_video_thumb/1785210492841336832/pu/img/Rkal6Z8h-hi7IGIk.jpg","PoldaJogja","in","Yogyakarta, Indonesia","0","0","0","https://twitter.com/PoldaJogja/status/1785210602539155676","818341300797722624","PoldaJogja"
"1785208852495126829","Tue Apr 30 07:25:33 +0000 2024","0","#Viralvideo #indonesiavsuzbekistan #viral #KIZILGONCALAR | KIPK https://t.co/w4sOr9VyvM Seorang penerima KIPK menjadi sorotan setelah gaya hidup mewahnya terungkap oleh warganet. Nama Cantika Mutiara Johani (akun X @cantikamje)","1785208854902616452","","StephanieD11259","in","","0","1","0","https://twitter.com/StephanieD11259/status/1785208854902616452","1731879747024736256","StephanieD11259"
"1785208382959550975","Tue Apr 30 07:23:40 +0000 2024","0","Kepikiran setelah baca vt tiktok ini. Kalian bisa hitung sendiri waktu serangan² uzbek ke gawang timnas kita berapa kali dimentalin mistar gawang? Itu mungkin nazar² positif dari silent supporters. #TimnasIndonesiaU23 #indonesiavsuzbekistan #AFCU23AsianCup #Indonesia #U23 https://t.co/RKb1pzGFSo","1785208382959550975","https://pbs.twimg.com/media/GMZVkFib0AAOMbF.jpg","","in","Gorontalo, Indonesia","0","0","0","https://twitter.com/rbyandreas/status/1785208382959550975","563401831","rbyandreas"
"1785203744634032351","Tue Apr 30 07:05:14 +0000 2024","0","BUKTI JP MEMBER #ORIBET SETIAP HARI DI KASIH JP &amp; MAXWIN ! BONUS DEPO 20 JADI 45 ( ALL SLOT ) BONUS MEMBER BARU 100%( ALL SLOT ) . #Uzbekistan #indonesiavsuzbekistan #Indonesia #TimnasIndonesia #TimnasIndonesiaU23 #rafaelstruick #shenyinhao #AFCU23AsianCup #viralterbaru https://t.co/rs6jm8E6ce","1785203744634032351","https://pbs.twimg.com/media/GMZRVm8bAAAZ0On.jpg","","in","","0","0","0","https://twitter.com/oribetofficial/status/1785203744634032351","2415660608","oribetofficial"
"1785203614329479500","Tue Apr 30 07:04:43 +0000 2024","0","BET 2000 MASUK SKETER AUTO JEPE PAUSS !! DI #STARLIGHTPRINCESS1000 JP 6 9 JUTA !! GAMPANG BANGET PECAH NYA NGABB!! ISI FORM WeDe LANGSUNG LANDING !! . #Uzbekistan #indonesiavsuzbekistan #Indonesia #TimnasIndonesia #TimnasIndonesiaU23 #rafaelstruick #shenyinhao #AFCU23AsianCup https://t.co/qa5QliccWc","1785203614329479500","https://pbs.twimg.com/ext_tw_video_thumb/1785203167745220608/pu/img/Oa4-jta7MJhs1xNO.jpg","","in","","0","0","0","https://twitter.com/oribetofficial/status/1785203614329479500","2415660608","oribetofficial"
"1785200822865002896","Tue Apr 30 06:53:38 +0000 2024","1","Ketua Umum PSSI Erick Thohir memberikan motivasi kepada pemain Timnas Indonesia U-23 agar tidak menyerah usai kalah 2-0 dari Uzbekistan dalam laga semifinal Piala Asia U-23 2024. #KetuaUmum #PSSI #Motivasi #Semangat #TimnasU23 #FightBack #IndonesiaVSUzbekistan https://t.co/8U6aCWNetH","1785200822865002896","https://pbs.twimg.com/ext_tw_video_thumb/1785200468387676160/pu/img/Q3-JvYHKBRpNJeH4.jpg","","in","","0","0","1","https://twitter.com/finindonesia/status/1785200822865002896","998801336601788417","finindonesia"
"1785200458585543137","Tue Apr 30 06:52:11 +0000 2024","1","Siang Siang Depo Malamnya Michat Daftar https://t.co/bFvOb948Qe Situs Terbaik Dan Terpercaya iBET44 #ibet44 #indonesiavsuzbekistan #QueenOfTears #winmetawin #slotgacor #Gemini_NT https://t.co/Jjka3LJpUv","1785200458585543137","https://pbs.twimg.com/ext_tw_video_thumb/1785200175826542592/pu/img/UB_3vN0tvwdOhMzR.jpg","","in","indonesia","0","0","0","https://twitter.com/ibet44indo/status/1785200458585543137","3293761092","ibet44indo"
"1785197935497760907","Tue Apr 30 06:42:09 +0000 2024","0","SEMANGAT TIMNAS INDO!!! WALAUPUN KALIAN KALAH KALIAN TETAP MENANG DI HATI KITA!! 🇮🇩🇮🇩 #indonesiavsuzbekistan #Indonesia #Uzbekistan #wasit #WasitJelek Uncovered a new alpha recently @SenderLabs","1785197935497760907","","","in","East Java, Indonesia","0","0","0","https://twitter.com/rndintjy/status/1785197935497760907","1320299157739896833","rndintjy"
"1785185852974633025","Tue Apr 30 05:54:09 +0000 2024","0","detik detik indonesia di prank gol awoakwowkwok #TimnasIndonesiaU23 #nobarafcu23asiancup #IndonesiaJuara #indonesiavsuzbekistan #nobarsemifinal https://t.co/OQISAThnrE","1785185852974633025","https://pbs.twimg.com/ext_tw_video_thumb/1785185778043326464/pu/img/AYEXhrnXm3kjQmUu.jpg","","in","","0","0","0","https://twitter.com/kiwilongg/status/1785185852974633025","1460465700569444353","kiwilongg"
"1785171236307542246","Tue Apr 30 04:56:04 +0000 2024","0","Indonesia ditekuk Uzbekistan 0-2 di semifinal Piala Asia U-23 2024. Beberapa keputusan kontroversial wasit dianggap merugikan Garuda Muda. #timnasindonesia #pialaasia #u23 #timnasday #indonesiavsuzbekistan #kontroversial #wasit #abduvohid #AFCCheatingAgain https://t.co/olwX4ml5G1","1785171236307542246","https://pbs.twimg.com/ext_tw_video_thumb/1785171069462298624/pu/img/jTce2Zi7bR-09sWN.jpg","","in","Kota Serang, Banten","0","0","0","https://twitter.com/KreatifsultanId/status/1785171236307542246","907810884226973697","KreatifsultanId"
"1785157742262649323","Tue Apr 30 04:02:27 +0000 2024","0","PROMO SUNAT TANPA JARUM SUNTIK TANPA PERBAN LANGSUNG BISA BERAKTIFITAS #Suzy #sheline #UTBK #arhan #indonesiavsuzbekistan #HappyBirthdayRohit #KIZILGONCALAR https://t.co/kMETtvxOO4","1785157742262649323","https://pbs.twimg.com/media/GMYneyVa0AAHiv1.jpg","","in","Pedurungan, semarang","0","0","0","https://twitter.com/MedikaRls/status/1785157742262649323","1664080521734033408","MedikaRls"
"1785157471918846200","Tue Apr 30 04:01:39 +0000 2024","1","Jika anda perlu berkonsultasi lebih lanjut secara gratis segera daftarkan pada https://t.co/tAVTT2BdB4 langsung menggunakan WA! #LaporSehat #RSRVirtual #Timnas #GarudaJuara #indonesiaU23 #indonesiavsuzbekistan https://t.co/Io3ANhf5Tv","1785157544505454899","https://pbs.twimg.com/media/GMYnUYcb0AAHeL7.jpg","LaporSehat","in","Indonesia","0","0","0","https://twitter.com/LaporSehat/status/1785157544505454899","1246291567188434945","LaporSehat"
"1785157471918846200","Tue Apr 30 04:01:22 +0000 2024","3","Hayo siapa yang disini cemas lihat timnas kemarin kalah? Jangan-jangan kalian terkena fanxiety. #TimnasU23 #TimnasIndonesiaU23 #GarudaJuara #indonesiavsuzbekistan https://t.co/D6NE5sEWkR","1785157471918846200","https://pbs.twimg.com/media/GMYnQdNb0AAOiBB.jpg","","in","Indonesia","0","1","0","https://twitter.com/LaporSehat/status/1785157471918846200","1246291567188434945","LaporSehat"
"1785157351911387430","Tue Apr 30 04:00:53 +0000 2024","0","ceritanya abis nonton semifinal #indonesiavsuzbekistan jadi kan tidur malem. semalem aku bilang yoh aku ssok nek bangkong pie dia bilang ta bangunin dan yang terjadi https://t.co/194HlE5jgB","1785157351911387430","https://pbs.twimg.com/media/GMYnJK0a4AAboro.jpg","","in","Madiun, Jawa Timur","0","1","0","https://twitter.com/ayuhnfhr/status/1785157351911387430","1092455231059709953","ayuhnfhr"
"1785155792666009723","Tue Apr 30 03:54:42 +0000 2024","3","Benerkan kutukan jerome aktif.. Sukuna ge kalah kalau diadu #jerome #indonesiavsuzbekistan https://t.co/XeccOLtO0u","1785155792666009723","https://pbs.twimg.com/media/GMYlu2ZWwAAhadi.jpg","","in","Indonesia","0","1","1","https://twitter.com/RamaWidjanarko2/status/1785155792666009723","1557577303458062337","RamaWidjanarko2"
"1785155590186262870","Tue Apr 30 03:53:53 +0000 2024","1","Nonton Bareng Baiman Presisi Polresta Banjarmasin dan Pemko Banjarmasin Semi final piala AFC U23 Qatar 2024 Indonesia vs Uzbekistan #indonesiavsuzbekistan #nobartimnas https://t.co/QKNUSxCpKx","1785155590186262870","https://pbs.twimg.com/ext_tw_video_thumb/1785155250657386496/pu/img/G5UQZFNFmKVwlN6u.jpg","","in","Kalimantan Selatan, Indonesia","0","0","0","https://twitter.com/PolrestaBeJeEm/status/1785155590186262870","1566265162666979328","PolrestaBeJeEm"
"1785154045222772830","Tue Apr 30 03:47:45 +0000 2024","0","Gol pertama indo kenapa ga dihitung ya #indonesiavsuzbekistan #Indonesia https://t.co/No1yvy2yWh","1785154045222772830","https://pbs.twimg.com/media/GMYkIjgbUAEJoYP.jpg","","in","","0","0","0","https://twitter.com/jhi_30/status/1785154045222772830","1422525973254180864","jhi_30"
"1785151701366034715","Tue Apr 30 03:38:26 +0000 2024","1","Lawak sekaliiiii #indonesiavsuzbekistan https://t.co/fNpeztriFG","1785151701366034715","https://pbs.twimg.com/ext_tw_video_thumb/1785151664112246784/pu/img/xDqw7OcRBAX3rfpV.jpg","","in","","0","0","0","https://twitter.com/rahman_ia17/status/1785151701366034715","1547102451081564160","rahman_ia17"
"1785148079341265174","Tue Apr 30 03:24:03 +0000 2024","1","Dosa-dosa Besar Wasit Shen Yinhao Kala Pimpin Laga Indonesia vs Uzbekistan #ShenYinhao #indonesiavsuzbekistan https://t.co/vFNZesZap2","1785148079341265174","","","in","Kebayoran Lama, Indonesia","0","0","0","https://twitter.com/disway_id/status/1785148079341265174","1504683416314585090","disway_id"
"1785146226192867344","Tue Apr 30 03:16:41 +0000 2024","0","Walaupun #indonesiavsuzbekistan mengecewakan. tapi #aidrops #SenderLab tetap dilanjutkan. Potential for significant growth @SenderLabs","1785146226192867344","","","in","","0","0","0","https://twitter.com/yan_munawardi/status/1785146226192867344","4059541932","yan_munawardi"
"1785143674864886235","Tue Apr 30 03:06:33 +0000 2024","1","Ya kali wasit AFC selesai pertandingan langsung buka IG lucunya 2274 org Indonesia ini ya #TimNasDay #ShenYinhao #indonesiavsuzbekistan","1785143674864886235","","","in","","0","0","0","https://twitter.com/FauzanOpi/status/1785143674864886235","1436347443189194753","FauzanOpi"
"1785143282491932840","Tue Apr 30 03:04:59 +0000 2024","0","Jadi ga rame liat sepakbola sekarang dikit2 VAR... kayaknya ga usah ada wasit aja biar var aja yg jalan.. pake robot.. tp jadi sangat tidak menarik sekikit2 priiittt....#GarudaJuara #garudamuda #AFCU23AsianCup #AFCU23 #var #FIFA #indonesiavsuzbekistan #indonesiaU23","1785143282491932840","","","in","ÜT: -6.9000108,107.6042659","0","0","0","https://twitter.com/erlanggaergaz/status/1785143282491932840","30891229","erlanggaergaz"
"1785141260363366686","Tue Apr 30 02:56:57 +0000 2024","0","Siapa nih yang tadi malem udah selebrasi tapi gol-nya malah dianulir sama wasit coba jbjb di bawah Sekelik Original Content by Lampung Geh!©️ #IndonesiaU23 #indonesiavsuzbekistan #pialaasia2023 https://t.co/EaJWR1TjbM","1785141260363366686","https://pbs.twimg.com/amplify_video_thumb/1785141243741454336/img/hyjYQPtxJcMPAYTS.jpg","","in","Bandar Lampung, Lampung","0","0","0","https://twitter.com/lampunggehh/status/1785141260363366686","364003504","lampunggehh"
"1785141042024681684","Tue Apr 30 02:56:05 +0000 2024","0","Wali Kota Makassar Gelar Nobar Semi Final Timnas U-23 Indonesia vs Uzbekistan dengan 100 Gerobak Kuliner: Wali Kota Makassar Moh https://t.co/ff1wg9DI3e #Makassar #dannypomanto #gerobakkuliner #indonesiavsuzbekistan","1785141042024681684","","","in","Makassar, Indonesia","0","0","0","https://twitter.com/terkinidotid/status/1785141042024681684","123757780","terkinidotid"
"1785138965898756367","Tue Apr 30 02:47:50 +0000 2024","5","AI wallet speculation @SenderLabs Nice tri #indonesiavsuzbekistan Lanjut gb biar jp gk sedih","1785138965898756367","","","in","","1","4","6","https://twitter.com/ahmadkempeas777/status/1785138965898756367","1750741861797687296","ahmadkempeas777"
"1785136993938071732","Tue Apr 30 02:40:00 +0000 2024","0","Timnas Indonesia U-23 takluk dengan skor 0-2 melawan Uzbekistan U-23 pada laga semifinal Piala Asia U-23 2024 Qatar di Stadion Abdullah bin Khalifa Doha Senin 29 April 2024. #indonesiavsuzbekistan #PialaAsiaU23 #MedcomId https://t.co/EV9cxFlCbE","1785136993938071732","","","in","Jakarta Capital Region, Indone","0","0","0","https://twitter.com/medcom_id/status/1785136993938071732","902837643024539651","medcom_id"
"1785136595022274588","Tue Apr 30 02:38:25 +0000 2024","0","Beri Semangat Garuda Muda Erick Tohir: 'Come On' Masih Ada Tempat Ketiga #GarudaMuda #ketumPSSI #ErickThohir #TimnasIndonesia #PialaAsiaU232024 #IndonesiaVSUzbekistan @PSSI @erickthohir @TimnasIndonesia https://t.co/7NfHnRkiZS","1785136595022274588","","","in","","0","0","0","https://twitter.com/sinpotv/status/1785136595022274588","1012174601055449088","sinpotv"
"1785135329944781008","Tue Apr 30 02:33:23 +0000 2024","0","Terima kasih untuk perjuangannya Garuda Muda! Tetap semangat untuk perebutan juara 3 Piala Asia U23! Come back stronger Indonesia! #TimnasDay #IndonesiavsUzbekistan #PialaAsiaU23 #AyokeDanDan #AsianCupU23 #PialaAsiaU23 #garudamuda #indonesiau23 https://t.co/Y4wOq75cKk","1785135329944781008","https://pbs.twimg.com/media/GMYTG2raYAAIidm.jpg","","in","Tangerang, Indonesia","0","0","0","https://twitter.com/dandanindonesia/status/1785135329944781008","2160162570","dandanindonesia"
"1785133491006693554","Tue Apr 30 02:26:05 +0000 2024","0","Semenjak ada isu bonus bonus mah yakin banget indo bakal kalah Bonusnya gede banget lagi !! Tapi mau gimana Uzbek emang ngeri banget sih yang penting semua target udah terpenuhi tetap bangga lah ya tim debutan bisa tembus semifinal #indonesiaU23 #indonesiavsuzbekistan","1785133491006693554","","","in","Yogyakarta, Indonesia","0","0","0","https://twitter.com/Herurhm/status/1785133491006693554","1299630404","Herurhm"
"1785132063479468133","Tue Apr 30 02:20:24 +0000 2024","0","Kalah Lawan Uzbekistan Garuda Muda Masih Berpeluang Tampil di Olimpiade Paris #Uzbekistan #GarudaMuda #Olimpiade2024Paris #Qatar #PialaAsiaU232024 #IndonesiaVSUzbekistan @TimnasIndonesia @pssi https://t.co/NgBtIJNhFU","1785132063479468133","","","in","","0","0","0","https://twitter.com/sinpotv/status/1785132063479468133","1012174601055449088","sinpotv"
"1785132017773871558","Tue Apr 30 02:20:13 +0000 2024","0","Satu kata buat wasit SHEN YINHAO yg memimpin laga #indonesiavsuzbekistan #AFCU23AsianCup #GarudaJuara #TimnasDay","1785132017773871558","","","in","Bangkalan, Indonesia","0","0","0","https://twitter.com/ociem_86/status/1785132017773871558","1709447052726263808","ociem_86"
"1785130143901741123","Tue Apr 30 02:12:47 +0000 2024","3","Berikut ini beberapa keputusan kontroversial wasit Shen Yinhao dalam pertandingan Indonesia vs Uzbekistan U23. . Selengkapnya di https://t.co/u9uXAzY8Nj . #wasit #PialaAsiaU23 #IndonesiavsUzbekistan #semifinalPialaAsiaU23 #ShenYinhao #indonesiavsuzbekistanu23 #indonesia https://t.co/6lNZNWvuHW","1785130143901741123","https://pbs.twimg.com/media/GMYOYNqbkAAHeG6.jpg","","in","Indonesia","0","0","0","https://twitter.com/pikiran_rakyat/status/1785130143901741123","58880688","pikiran_rakyat"
"1785126297901158514","Tue Apr 30 01:57:30 +0000 2024","0","Ketik Reg Spasi 111 utk mengadakan elite room bersama wasit China!! #TimnasDay #eliteroom #indonesiavsuzbekistan https://t.co/E3ELmqOKBw","1785126297901158514","https://pbs.twimg.com/media/GMYK6HdaUAA3Plr.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://twitter.com/NeooClarizens/status/1785126297901158514","1325704834696187914","NeooClarizens"
"1785120373668991420","Tue Apr 30 01:33:57 +0000 2024","7","Lu sayang Indonesia report ini orang abang abang Nanti gue bantu biar pada jp bang Nih akun instagram si wasit geblek https://t.co/bnE2oT2Y6n @SenderLabs #indonesiavsuzbekistan #yinh","1785120373668991420","","","in","","0","6","7","https://twitter.com/craftid12/status/1785120373668991420","1753481928546947074","craftid12"
"1785116931277959346","Tue Apr 30 01:20:16 +0000 2024","0","Kira-kira ada gak ya politisi pejabat PJ Kepala Daerah pejabat aktif yg sudah nyiapin narasi fafifu wasweswos kalau Indonesia (misalnya) menang tapi ga tahu nama lima orang (saja) pemain timnas kita? ️ cuma nanya #indonesiaU23 #indonesiavsuzbekistan","1785116931277959346","","","in","","0","0","0","https://twitter.com/andikkurniawan/status/1785116931277959346","80924545","andikkurniawan"
"1785114882192691433","Tue Apr 30 01:12:08 +0000 2024","1","Di satu sisi kita kecewa dgn keputusan wasit di lain sisi tidak ada masalah antara timnas atau suporter Indonesia dgn Uzbekistan. Indo dan Uzbek bukan musuh bebuyutan cuma kebetulan ketemu. Akhirnya tdk ada jalan selain menerima hasil dengan lapang dada. #indonesiavsuzbekistan","1785114882192691433","","","in","Indonesia","0","0","0","https://twitter.com/rossawahyu/status/1785114882192691433","91275455","rossawahyu"
"1785114770242486526","Tue Apr 30 01:11:41 +0000 2024","0","POV kaum warungan kopi: Konspirasi menjegal Indonesia menjadi negara maju. Kemenangan di sepak bola berpotensi mendorong semangat bangsa menjebol tembok penjara mental nya. ️ Tetep semangat GARUDA #indonesiaU23 #indonesiavsuzbekistan","1785114770242486526","","","in","","0","0","0","https://twitter.com/andikkurniawan/status/1785114770242486526","80924545","andikkurniawan"
